,Unnamed: 0,LUID,Date,Latitude,Longitude,Floor,BuildingID,Time
10313,10313,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99038908636064,-76.93637370503987,4,115,01:50:52
10314,10314,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99039051033865,-76.93639357644629,3,115,01:45:53
10315,10315,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99034436443187,-76.93628628337696,4,115,01:50:52
10316,10316,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99034436443187,-76.93628628337696,4,115,01:50:52
10317,10317,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99038647350047,-76.93634187787602,4,115,01:50:53
10318,10318,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.990336966416095,-76.93629764395676,4,115,01:55:55
10319,10319,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.990336966416095,-76.93629764395676,4,115,01:55:55
10320,10320,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.990336966416095,-76.93629764395676,4,115,01:55:55
10321,10321,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.990336966416095,-76.93629764395676,4,115,01:55:55
10322,10322,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.990336966416095,-76.93629764395676,4,115,01:55:55
10323,10323,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.990336966416095,-76.93629764395676,4,115,01:55:55
10324,10324,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99036622301398,-76.93629346250563,4,115,01:55:55
10325,10325,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99036622301398,-76.93629346250563,4,115,01:55:55
10326,10326,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99036622301398,-76.93629346250563,4,115,01:55:55
10327,10327,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99032354582605,-76.93633423929606,5,115,02:00:56
10328,10328,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99032354582605,-76.93633423929606,5,115,02:00:56
10329,10329,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99032354582605,-76.93633423929606,5,115,02:00:56
10330,10330,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99032354582605,-76.93633423929606,5,115,02:00:56
10331,10331,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99032354582605,-76.93633423929606,5,115,02:00:56
10332,10332,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99032354582605,-76.93633423929606,5,115,02:00:56
10333,10333,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.990344809069256,-76.93634996210557,5,115,02:00:56
10334,10334,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.990344809069256,-76.93634996210557,5,115,02:00:56
10335,10335,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.990344809069256,-76.93634996210557,5,115,02:00:56
10336,10336,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.990336966416095,-76.93629764395676,4,115,01:55:55
