LUID	Date	Hour	Instances
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-01-30	1	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-01-30	2	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-01-30	3	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-01-30	4	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-01-30	5	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-01-30	6	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-01-30	7	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-01-30	8	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-01-30	9	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-01-30	10	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-01-30	11	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-01-30	12	118
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-01-30	13	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-01-30	14	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-01-30	15	117
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-07	16	7
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-07	17	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-07	18	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-07	19	113
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-07	20	117
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-07	21	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-07	22	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-07	23	118
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	0	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	1	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	2	118
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	3	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	4	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	5	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	6	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	7	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	8	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	9	117
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	10	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	11	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	12	118
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	13	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	14	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	15	118
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	16	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	17	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	18	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-02-08	19	42
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-10	15	105
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-10	16	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-10	17	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-10	18	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-10	19	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-10	20	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-10	21	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-10	22	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-10	23	118
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-11	0	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-11	1	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-11	2	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-11	3	82
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-18	17	81
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-18	18	112
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-18	19	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-18	20	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-18	21	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-18	22	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-18	23	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	0	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	1	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	2	20
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	9	30
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	10	118
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	11	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	12	113
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	13	116
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	14	118
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	15	118
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	16	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	17	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	18	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	19	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	20	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	21	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	22	118
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-19	23	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	0	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	1	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	2	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	3	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	4	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	5	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	6	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	7	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	8	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	9	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	10	118
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	11	115
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	12	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	13	117
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	14	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	15	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	16	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	17	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	18	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	19	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	20	117
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	21	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	22	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-20	23	118
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-21	0	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-21	1	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-21	2	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-21	3	37
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-25	17	72
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-25	18	103
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-25	19	118
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-25	20	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-25	21	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-25	22	117
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-25	23	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	0	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	1	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	2	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	3	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	4	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	5	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	6	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	7	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	8	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	9	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	10	114
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	11	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	12	116
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	13	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	14	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	15	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	16	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	17	100
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	18	116
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	19	115
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	20	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	21	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-04-26	22	36
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-05-01	11	22
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-05-01	12	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-05-01	13	116
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-05-01	14	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-05-01	15	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-05-01	16	115
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-05-01	17	115
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-05-01	18	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-05-01	19	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-05-01	20	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-05-01	21	60
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-07-06	20	85
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-07-06	21	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-07-06	22	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-07-06	23	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-07-07	0	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-07-07	1	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-07-07	2	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-07-07	3	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-07-07	4	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-07-07	5	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-07-07	6	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-07-07	7	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-07-07	8	101
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-14	9	87
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-14	10	118
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-14	11	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-14	12	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-14	13	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-14	14	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-14	15	118
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-14	16	117
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-14	17	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-14	18	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-14	19	119
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-14	20	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-14	21	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-14	22	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-14	23	115
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-15	0	101
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-15	1	98
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-15	2	104
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-15	3	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-15	4	120
d59526c9a22d4864bff3063944bbd6988b5c41667fe5e82f67cd8c1ed0a20902	2018-09-15	5	64
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2017-11-26	18	53
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2017-11-26	19	99
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2017-11-28	0	20
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2017-11-28	1	12
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2017-11-28	16	42
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2017-11-28	17	109
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2017-11-28	18	15
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2017-11-29	16	2
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2017-11-29	17	110
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2017-11-29	18	25
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2017-12-05	20	5
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2017-12-07	11	7
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2017-12-10	17	40
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2018-01-25	12	85
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2018-01-25	13	113
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2018-01-25	14	98
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2018-02-17	17	78
d5d3288199834da67521baa6da94f7ca752f24162c441b10789ba888d28d41ab	2018-02-17	18	34
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-02	2	2
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-02	3	21
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-02	12	5
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-07	11	21
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-07	12	17
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-07	13	16
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-07	14	17
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-07	15	8
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-09	10	90
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-09	11	41
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-09	12	3
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-09	13	11
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-09	14	66
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-09	15	38
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-14	13	1
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-14	14	1
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-22	1	187
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-22	2	84
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-22	13	14
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-22	14	143
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-22	15	190
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-22	16	203
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-22	17	180
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-23	18	21
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-24	9	6
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-24	10	3
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-24	11	33
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-24	12	41
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-24	13	115
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-24	14	206
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-24	15	199
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-24	16	198
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-24	17	186
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-24	18	136
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-24	19	203
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-24	20	204
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-24	21	209
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-24	22	200
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-24	23	199
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-25	0	206
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-25	1	198
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-25	2	198
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-25	3	201
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-25	4	201
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-25	5	209
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-25	6	207
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-25	7	210
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-25	8	214
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-25	9	207
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-25	10	198
d816bc4116b1b8a0776bcbe98c60fb23e8f0628a3c5dc31e9b6f030da933abf8	2017-11-25	11	17
